Value.ElapsedTime,Value.Mode,Value.Repetitions,Value.Scenario,Value.Time,Value.ToolData,Value.ToolEnded,Value.TrialID,Value.Type,Value.x,Value.y,Value.z
42942,,,,2022-10-19 9:43:39 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
42942,,,,2022-10-19 9:43:39 AM,FingerFollowData,,,RightControllerPosition,0.12869934737682343,-0.4995308816432953,0.17547035217285156
42942,,,,2022-10-19 9:43:39 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
42942,,,,2022-10-19 9:43:39 AM,FingerFollowData,,,RightControllerPosition,0.12869934737682343,-0.4995308816432953,0.17547035217285156
42998,,,,2022-10-19 9:43:39 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
42998,,,,2022-10-19 9:43:39 AM,FingerFollowData,,,RightControllerPosition,0.12892992794513702,-0.4998222589492798,0.17557740211486816
43012,,,,2022-10-19 9:43:39 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
43012,,,,2022-10-19 9:43:39 AM,FingerFollowData,,,RightControllerPosition,0.1289922595024109,-0.499905526638031,0.1756405532360077
43025,,,,2022-10-19 9:43:39 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
43025,,,,2022-10-19 9:43:39 AM,FingerFollowData,,,RightControllerPosition,0.12914010882377625,-0.49997544288635254,0.17578981816768646
43081,,,,2022-10-19 9:43:39 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
43081,,,,2022-10-19 9:43:39 AM,FingerFollowData,,,RightControllerPosition,0.12946127355098724,-0.5003026127815247,0.1760544329881668
43095,,,,2022-10-19 9:43:39 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
43095,,,,2022-10-19 9:43:39 AM,FingerFollowData,,,RightControllerPosition,0.12952780723571777,-0.5003754496574402,0.17610733211040497
43109,,,,2022-10-19 9:43:39 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
43109,,,,2022-10-19 9:43:39 AM,FingerFollowData,,,RightControllerPosition,0.1297055333852768,-0.5004774332046509,0.17622904479503632
43165,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
43165,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,RightControllerPosition,0.13026712834835052,-0.500605046749115,0.17661571502685547
43179,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
43179,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,RightControllerPosition,0.13036242127418518,-0.5006449818611145,0.17669720947742462
43192,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
43192,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,RightControllerPosition,0.1305098682641983,-0.5006740689277649,0.1768074929714203
43248,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
43248,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,RightControllerPosition,0.130772665143013,-0.5006373524665833,0.17704004049301147
43262,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
43262,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,RightControllerPosition,0.13084478676319122,-0.5006349086761475,0.177112877368927
43276,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
43276,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,RightControllerPosition,0.1309364289045334,-0.5006458759307861,0.17720919847488403
43318,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
43318,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,RightControllerPosition,0.13119694590568542,-0.5005151033401489,0.1778099238872528
43346,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
43346,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,RightControllerPosition,0.1317788064479828,-0.5004763007164001,0.17824503779411316
43359,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
43359,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,RightControllerPosition,0.1319301724433899,-0.5005491375923157,0.17840516567230225
43401,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
43401,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,RightControllerPosition,0.13213998079299927,-0.5007196068763733,0.178530752658844
43429,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
43429,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,RightControllerPosition,0.13206438720226288,-0.5007399916648865,0.17840705811977386
43443,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
43443,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,RightControllerPosition,0.13206787407398224,-0.5007599592208862,0.1783728301525116
43485,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
43485,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,RightControllerPosition,0.13212090730667114,-0.5007830858230591,0.17848330736160278
43513,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
43513,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,RightControllerPosition,0.1321144849061966,-0.5006207227706909,0.17862878739833832
43527,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
43527,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,RightControllerPosition,0.13214483857154846,-0.5005229711532593,0.17886364459991455
43569,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
43569,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,RightControllerPosition,0.13229602575302124,-0.5006020665168762,0.17884576320648193
43597,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
43597,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,RightControllerPosition,0.13230933248996735,-0.5006985068321228,0.17880454659461975
43610,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
43610,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,RightControllerPosition,0.13228246569633484,-0.5008741021156311,0.1787935197353363
43652,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
43652,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,RightControllerPosition,0.13224110007286072,-0.5009233951568604,0.1786862015724182
43680,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
43680,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,RightControllerPosition,0.13221322000026703,-0.5008313059806824,0.17866110801696777
43694,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
43694,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,RightControllerPosition,0.1322108805179596,-0.5007966756820679,0.1786465048789978
43736,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
43736,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,RightControllerPosition,0.13215167820453644,-0.5007004737854004,0.1785140484571457
43764,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
43764,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,RightControllerPosition,0.1320619136095047,-0.5006704330444336,0.1784132719039917
43777,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
43777,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,RightControllerPosition,0.13201439380645752,-0.500685453414917,0.1783805936574936
43819,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
43819,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,RightControllerPosition,0.13178297877311707,-0.5006985068321228,0.17825599014759064
43847,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
43847,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,RightControllerPosition,0.13160938024520874,-0.5004901885986328,0.17815721035003662
43861,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
43861,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,RightControllerPosition,0.13155226409435272,-0.5003548264503479,0.17811456322669983
43903,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
43903,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,RightControllerPosition,0.13135385513305664,-0.4998367130756378,0.17797765135765076
43931,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
43931,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,RightControllerPosition,0.1312071681022644,-0.4994615912437439,0.1779005378484726
43944,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
43944,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,RightControllerPosition,0.13114605844020844,-0.4992932677268982,0.17788943648338318
43986,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
43986,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,RightControllerPosition,0.13091090321540833,-0.49821653962135315,0.17805473506450653
44014,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
44014,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,RightControllerPosition,0.13090933859348297,-0.49756720662117004,0.17823538184165955
44028,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
44028,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,RightControllerPosition,0.13093848526477814,-0.4972952604293823,0.17824572324752808
44070,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
44070,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,RightControllerPosition,0.13058191537857056,-0.49624189734458923,0.17813007533550262
44098,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
44098,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,RightControllerPosition,0.13034532964229584,-0.4953213632106781,0.1779797077178955
44111,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
44111,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,RightControllerPosition,0.13025826215744019,-0.4948403239250183,0.1779577136039734
44153,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
44153,,,,2022-10-19 9:43:40 AM,FingerFollowData,,,RightControllerPosition,0.13015924394130707,-0.4935227632522583,0.17785042524337769
44181,,,,2022-10-19 9:43:41 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
44181,,,,2022-10-19 9:43:41 AM,FingerFollowData,,,RightControllerPosition,0.13001799583435059,-0.49266377091407776,0.17763669788837433
44195,,,,2022-10-19 9:43:41 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
44195,,,,2022-10-19 9:43:41 AM,FingerFollowData,,,RightControllerPosition,0.12994268536567688,-0.4921521544456482,0.1775587648153305
44237,,,,2022-10-19 9:43:41 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
44237,,,,2022-10-19 9:43:41 AM,FingerFollowData,,,RightControllerPosition,0.1297084540128708,-0.49072664976119995,0.17724543809890747
44264,,,,2022-10-19 9:43:41 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
44264,,,,2022-10-19 9:43:41 AM,FingerFollowData,,,RightControllerPosition,0.12954196333885193,-0.4896773397922516,0.17705608904361725
44278,,,,2022-10-19 9:43:41 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
44278,,,,2022-10-19 9:43:41 AM,FingerFollowData,,,RightControllerPosition,0.12944312393665314,-0.4891971945762634,0.17691998183727264
44320,,,,2022-10-19 9:43:41 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
44320,,,,2022-10-19 9:43:41 AM,FingerFollowData,,,RightControllerPosition,0.1291494518518448,-0.48790261149406433,0.17650404572486877
44348,,,,2022-10-19 9:43:41 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
44348,,,,2022-10-19 9:43:41 AM,FingerFollowData,,,RightControllerPosition,0.12887069582939148,-0.48714926838874817,0.17626112699508667
44348,,,,2022-10-19 9:43:41 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
44348,,,,2022-10-19 9:43:41 AM,FingerFollowData,,,RightControllerPosition,0.12887069582939148,-0.48714926838874817,0.17626112699508667
44404,,,,2022-10-19 9:43:41 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
44404,,,,2022-10-19 9:43:41 AM,FingerFollowData,,,RightControllerPosition,0.12824112176895142,-0.48509931564331055,0.17547473311424255
44432,,,,2022-10-19 9:43:41 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
44432,,,,2022-10-19 9:43:41 AM,FingerFollowData,,,RightControllerPosition,0.12796007096767426,-0.4839266538619995,0.17494192719459534
44432,,,,2022-10-19 9:43:41 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
44432,,,,2022-10-19 9:43:41 AM,FingerFollowData,,,RightControllerPosition,0.12796007096767426,-0.4839266538619995,0.17494192719459534
44487,,,,2022-10-19 9:43:41 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
44487,,,,2022-10-19 9:43:41 AM,FingerFollowData,,,RightControllerPosition,0.12725050747394562,-0.4809965193271637,0.1735258400440216
44515,,,,2022-10-19 9:43:41 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
44515,,,,2022-10-19 9:43:41 AM,FingerFollowData,,,RightControllerPosition,0.1268201470375061,-0.479498952627182,0.1727328598499298
44516,,,,2022-10-19 9:43:41 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
44516,,,,2022-10-19 9:43:41 AM,FingerFollowData,,,RightControllerPosition,0.1268201470375061,-0.479498952627182,0.1727328598499298
44571,,,,2022-10-19 9:43:41 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
44571,,,,2022-10-19 9:43:41 AM,FingerFollowData,,,RightControllerPosition,0.12620019912719727,-0.4772205054759979,0.17131786048412323
44599,,,,2022-10-19 9:43:41 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
44599,,,,2022-10-19 9:43:41 AM,FingerFollowData,,,RightControllerPosition,0.1258794218301773,-0.47622668743133545,0.1705620288848877
44599,,,,2022-10-19 9:43:41 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
44599,,,,2022-10-19 9:43:41 AM,FingerFollowData,,,RightControllerPosition,0.1258794218301773,-0.47622668743133545,0.1705620288848877
44655,,,,2022-10-19 9:43:41 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
44655,,,,2022-10-19 9:43:41 AM,FingerFollowData,,,RightControllerPosition,0.12535296380519867,-0.474497526884079,0.16915835440158844
44682,,,,2022-10-19 9:43:41 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
44682,,,,2022-10-19 9:43:41 AM,FingerFollowData,,,RightControllerPosition,0.1251145750284195,-0.4735235571861267,0.16834327578544617
44683,,,,2022-10-19 9:43:41 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
44683,,,,2022-10-19 9:43:41 AM,FingerFollowData,,,RightControllerPosition,0.1251145750284195,-0.4735235571861267,0.16834327578544617
44738,,,,2022-10-19 9:43:41 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
44738,,,,2022-10-19 9:43:41 AM,FingerFollowData,,,RightControllerPosition,0.12443907558917999,-0.4716184139251709,0.16644802689552307
44766,,,,2022-10-19 9:43:41 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
44766,,,,2022-10-19 9:43:41 AM,FingerFollowData,,,RightControllerPosition,0.12412478774785995,-0.47070398926734924,0.1653881072998047
44766,,,,2022-10-19 9:43:41 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
44766,,,,2022-10-19 9:43:41 AM,FingerFollowData,,,RightControllerPosition,0.12412478774785995,-0.47070398926734924,0.1653881072998047
44822,,,,2022-10-19 9:43:41 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
44822,,,,2022-10-19 9:43:41 AM,FingerFollowData,,,RightControllerPosition,0.12442923337221146,-0.46848395466804504,0.16330550611019135
44849,,,,2022-10-19 9:43:41 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
44849,,,,2022-10-19 9:43:41 AM,FingerFollowData,,,RightControllerPosition,0.12467741221189499,-0.467267245054245,0.1620236337184906
44850,,,,2022-10-19 9:43:41 AM,FingerFollowData,,,LeftControllerPosition,-1.1432385444641113,-0.4780502915382385,-0.2887839376926422
