Value.ElapsedTime,Value.Time,Value.TimerShowed,Value.ToolData,Value.ToolEnded,Value.TrialID,Value.Type,Value.x,Value.y,Value.z
8615,2022-09-28 12:10:35 PM,,PegboardData,,,RightControllerPosition,0.10811915248632431,-0.175324946641922,0.5343305468559265
8698,2022-09-28 12:10:35 PM,,PegboardData,,,LeftControllerPosition,-0.8438344597816467,-0.36197662353515625,0.10712599009275436
8698,2022-09-28 12:10:35 PM,,PegboardData,,,RightControllerPosition,0.10809989273548126,-0.17378315329551697,0.5341579914093018
8782,2022-09-28 12:10:35 PM,,PegboardData,,,LeftControllerPosition,-0.843834400177002,-0.3619767129421234,0.10712625086307526
8782,2022-09-28 12:10:35 PM,,PegboardData,,,RightControllerPosition,0.10865727812051773,-0.1728719025850296,0.5349702835083008
8865,2022-09-28 12:10:35 PM,,PegboardData,,,LeftControllerPosition,-0.8438345789909363,-0.3619768023490906,0.1071256697177887
8865,2022-09-28 12:10:35 PM,,PegboardData,,,RightControllerPosition,0.10965479165315628,-0.17248612642288208,0.5367431044578552
8948,2022-09-28 12:10:35 PM,,PegboardData,,,LeftControllerPosition,-0.8438344597816467,-0.36197686195373535,0.10712601244449615
8948,2022-09-28 12:10:35 PM,,PegboardData,,,RightControllerPosition,0.10903909802436829,-0.17286786437034607,0.5369895696640015
9032,2022-09-28 12:10:35 PM,,PegboardData,,,LeftControllerPosition,-0.8438345193862915,-0.361976683139801,0.10712584108114243
9032,2022-09-28 12:10:35 PM,,PegboardData,,,RightControllerPosition,0.10757885873317719,-0.17704474925994873,0.5396268963813782
9114,2022-09-28 12:10:35 PM,,PegboardData,,,LeftControllerPosition,-0.8438344597816467,-0.3619767427444458,0.10712609440088272
9114,2022-09-28 12:10:35 PM,,PegboardData,,,RightControllerPosition,0.10773663967847824,-0.17920394241809845,0.541558563709259
9199,2022-09-28 12:10:35 PM,,PegboardData,,,LeftControllerPosition,-0.8438344597816467,-0.3619769215583801,0.10712602734565735
9199,2022-09-28 12:10:35 PM,,PegboardData,,,RightControllerPosition,0.1072675883769989,-0.18066786229610443,0.5419353246688843
9279,2022-09-28 12:10:35 PM,,PegboardData,,,LeftControllerPosition,-0.8438344597816467,-0.36197686195373535,0.10712597519159317
9279,2022-09-28 12:10:35 PM,,PegboardData,,,RightControllerPosition,0.10733254998922348,-0.18125946819782257,0.542447030544281
9364,2022-09-28 12:10:35 PM,,PegboardData,,,LeftControllerPosition,-0.8438345193862915,-0.3619770109653473,0.10712585598230362
9364,2022-09-28 12:10:35 PM,,PegboardData,,,RightControllerPosition,0.10736110806465149,-0.18026454746723175,0.540648877620697
9447,2022-09-28 12:10:35 PM,,PegboardData,,,LeftControllerPosition,-0.8438344597816467,-0.3619767129421234,0.10712608695030212
9447,2022-09-28 12:10:35 PM,,PegboardData,,,RightControllerPosition,0.1066875159740448,-0.17985066771507263,0.5386052131652832
9535,2022-09-28 12:10:36 PM,,PegboardData,,,LeftControllerPosition,-0.8438344597816467,-0.361976683139801,0.10712604224681854
9535,2022-09-28 12:10:36 PM,,PegboardData,,,RightControllerPosition,0.10528015345335007,-0.17922374606132507,0.5363284945487976
9617,2022-09-28 12:10:36 PM,,PegboardData,,,LeftControllerPosition,-0.8438344597816467,-0.3619767427444458,0.10712609440088272
9617,2022-09-28 12:10:36 PM,,PegboardData,,,RightControllerPosition,0.10354604572057724,-0.17935346066951752,0.5312889814376831
9696,2022-09-28 12:10:36 PM,,PegboardData,,,LeftControllerPosition,-0.843834400177002,-0.36197659373283386,0.1071261540055275
9696,2022-09-28 12:10:36 PM,,PegboardData,,,RightControllerPosition,0.10010892152786255,-0.1822144240140915,0.5060808062553406
9780,2022-09-28 12:10:36 PM,,PegboardData,,,LeftControllerPosition,-0.8438344597816467,-0.36197662353515625,0.10712599009275436
9780,2022-09-28 12:10:36 PM,,PegboardData,,,RightControllerPosition,0.09752742946147919,-0.1961943358182907,0.4823680520057678
9865,2022-09-28 12:10:36 PM,,PegboardData,,,LeftControllerPosition,-0.8438344597816467,-0.36197686195373535,0.10712601244449615
9865,2022-09-28 12:10:36 PM,,PegboardData,,,RightControllerPosition,0.09564392268657684,-0.20939166843891144,0.4682134985923767
9950,2022-09-28 12:10:36 PM,,PegboardData,,,LeftControllerPosition,-0.8438344597816467,-0.3619769215583801,0.10712602734565735
9950,2022-09-28 12:10:36 PM,,PegboardData,,,RightControllerPosition,0.09468668699264526,-0.20871268212795258,0.45815008878707886
10034,2022-09-28 12:10:36 PM,,PegboardData,,,LeftControllerPosition,-0.8438345193862915,-0.3619767725467682,0.1071259155869484
10034,2022-09-28 12:10:36 PM,,PegboardData,,,RightControllerPosition,0.09249620139598846,-0.20301201939582825,0.44371816515922546
10117,2022-09-28 12:10:36 PM,,PegboardData,,,LeftControllerPosition,-0.8438344597816467,-0.3619767427444458,0.10712609440088272
10117,2022-09-28 12:10:36 PM,,PegboardData,,,RightControllerPosition,0.09084486216306686,-0.2033868134021759,0.42821767926216125
10201,2022-09-28 12:10:36 PM,,PegboardData,,,LeftControllerPosition,-0.8438344597816467,-0.36197686195373535,0.10712597519159317
10201,2022-09-28 12:10:36 PM,,PegboardData,,,RightControllerPosition,0.08946608006954193,-0.21404549479484558,0.40815243124961853
10285,2022-09-28 12:10:36 PM,,PegboardData,,,LeftControllerPosition,-0.843834400177002,-0.3619768023490906,0.1071261465549469
10285,2022-09-28 12:10:36 PM,,PegboardData,,,RightControllerPosition,0.08770149201154709,-0.23320841789245605,0.3762909173965454
10368,2022-09-28 12:10:36 PM,,PegboardData,,,LeftControllerPosition,-0.8438344597816467,-0.361976683139801,0.10712604224681854
10368,2022-09-28 12:10:36 PM,,PegboardData,,,RightControllerPosition,0.08998464047908783,-0.2503306269645691,0.3546934425830841
10452,2022-09-28 12:10:36 PM,,PegboardData,,,LeftControllerPosition,-0.8438344597816467,-0.361976683139801,0.10712604224681854
10452,2022-09-28 12:10:36 PM,,PegboardData,,,RightControllerPosition,0.09486635774374008,-0.2644729018211365,0.35086482763290405
10536,2022-09-28 12:10:37 PM,,PegboardData,,,LeftControllerPosition,-0.843834400177002,-0.3619767427444458,0.10712626576423645
10536,2022-09-28 12:10:37 PM,,PegboardData,,,RightControllerPosition,0.09687231481075287,-0.2714168131351471,0.35737380385398865
10619,2022-09-28 12:10:37 PM,,PegboardData,,,LeftControllerPosition,-0.8438344597816467,-0.36197662353515625,0.10712599009275436
10619,2022-09-28 12:10:37 PM,,PegboardData,,,RightControllerPosition,0.09645482152700424,-0.2661779820919037,0.36979275941848755
10703,2022-09-28 12:10:37 PM,,PegboardData,,,LeftControllerPosition,-0.8438345789909363,-0.36197662353515625,0.10712577402591705
10703,2022-09-28 12:10:37 PM,,PegboardData,,,RightControllerPosition,0.09517902135848999,-0.25722306966781616,0.3855297267436981
10787,2022-09-28 12:10:37 PM,,PegboardData,,,LeftControllerPosition,-0.8438345789909363,-0.36197689175605774,0.10712575167417526
10787,2022-09-28 12:10:37 PM,,PegboardData,,,RightControllerPosition,0.09418502449989319,-0.2551117241382599,0.4002555012702942
10857,2022-09-28 12:10:37 PM,,PegboardData,,,LeftControllerPosition,-0.8438345789909363,-0.36197686195373535,0.10712573677301407
10857,2022-09-28 12:10:37 PM,,PegboardData,,,RightControllerPosition,0.09498745948076248,-0.25834208726882935,0.40842142701148987
10940,2022-09-28 12:10:37 PM,,PegboardData,,,LeftControllerPosition,-0.8438345193862915,-0.3619765341281891,0.1071258932352066
10940,2022-09-28 12:10:37 PM,,PegboardData,,,RightControllerPosition,0.09706543385982513,-0.2620648443698883,0.41841578483581543
11024,2022-09-28 12:10:37 PM,,PegboardData,,,LeftControllerPosition,-0.8438344597816467,-0.361976683139801,0.10712604224681854
11024,2022-09-28 12:10:37 PM,,PegboardData,,,RightControllerPosition,0.10062769800424576,-0.26586276292800903,0.42870986461639404
11107,2022-09-28 12:10:37 PM,,PegboardData,,,LeftControllerPosition,-0.843834400177002,-0.3619768023490906,0.1071261465549469
11107,2022-09-28 12:10:37 PM,,PegboardData,,,RightControllerPosition,0.10242244601249695,-0.27263614535331726,0.4385662376880646
11191,2022-09-28 12:10:37 PM,,PegboardData,,,LeftControllerPosition,-0.8438344597816467,-0.3619767129421234,0.10712608695030212
11191,2022-09-28 12:10:37 PM,,PegboardData,,,RightControllerPosition,0.10365838557481766,-0.2787923812866211,0.44454190135002136
11275,2022-09-28 12:10:37 PM,,PegboardData,,,LeftControllerPosition,-0.8438345193862915,-0.3619765341281891,0.10712592303752899
11275,2022-09-28 12:10:37 PM,,PegboardData,,,RightControllerPosition,0.10387951135635376,-0.2794562578201294,0.4450652003288269
11358,2022-09-28 12:10:37 PM,,PegboardData,,,LeftControllerPosition,-0.8438344597816467,-0.3619767129421234,0.10712608695030212
11358,2022-09-28 12:10:37 PM,,PegboardData,,,RightControllerPosition,0.1030392125248909,-0.27764248847961426,0.4444229006767273
11442,2022-09-28 12:10:37 PM,,PegboardData,,,LeftControllerPosition,-0.8438344597816467,-0.36197683215141296,0.10712596774101257
11442,2022-09-28 12:10:37 PM,,PegboardData,,,RightControllerPosition,0.10260489583015442,-0.27634963393211365,0.44530293345451355
11525,2022-09-28 12:10:37 PM,,PegboardData,,,LeftControllerPosition,-0.8438345193862915,-0.3619767427444458,0.1071259006857872
11525,2022-09-28 12:10:37 PM,,PegboardData,,,RightControllerPosition,0.10099098086357117,-0.2742798924446106,0.4467402398586273
11608,2022-09-28 12:10:38 PM,,PegboardData,,,LeftControllerPosition,-0.8438345193862915,-0.3619767725467682,0.1071259155869484
11608,2022-09-28 12:10:38 PM,,PegboardData,,,RightControllerPosition,0.10042934119701385,-0.27213430404663086,0.4489978849887848
11693,2022-09-28 12:10:38 PM,,PegboardData,,,LeftControllerPosition,-0.8438345789909363,-0.36197686195373535,0.10712573677301407
11693,2022-09-28 12:10:38 PM,,PegboardData,,,RightControllerPosition,0.10073237866163254,-0.270111083984375,0.4493696987628937
11775,2022-09-28 12:10:38 PM,,PegboardData,,,LeftControllerPosition,-0.8438345193862915,-0.3619767427444458,0.1071259006857872
11775,2022-09-28 12:10:38 PM,,PegboardData,,,RightControllerPosition,0.1008177399635315,-0.2697950303554535,0.4522230923175812
11860,2022-09-28 12:10:38 PM,,PegboardData,,,LeftControllerPosition,-0.8438344597816467,-0.3619770109653473,0.10712607949972153
11860,2022-09-28 12:10:38 PM,,PegboardData,,,RightControllerPosition,0.10133928060531616,-0.2673710584640503,0.4553030729293823
11943,2022-09-28 12:10:38 PM,,PegboardData,,,LeftControllerPosition,-0.8438344597816467,-0.3619769215583801,0.10712602734565735
11943,2022-09-28 12:10:38 PM,,PegboardData,,,RightControllerPosition,0.1019938662648201,-0.26409411430358887,0.4581608474254608
12027,2022-09-28 12:10:38 PM,,PegboardData,,,LeftControllerPosition,-0.8438344597816467,-0.3619767129421234,0.10712608695030212
12027,2022-09-28 12:10:38 PM,,PegboardData,,,RightControllerPosition,0.10185254365205765,-0.2586968243122101,0.4561115801334381
12111,2022-09-28 12:10:38 PM,,PegboardData,,,LeftControllerPosition,-0.8438344597816467,-0.3619769215583801,0.10712602734565735
12111,2022-09-28 12:10:38 PM,,PegboardData,,,RightControllerPosition,0.10171838104724884,-0.2508962154388428,0.45137685537338257
12194,2022-09-28 12:10:38 PM,,PegboardData,,,LeftControllerPosition,-0.8438344597816467,-0.361976683139801,0.10712604969739914
12194,2022-09-28 12:10:38 PM,,PegboardData,,,RightControllerPosition,0.1020425409078598,-0.24200975894927979,0.44752687215805054
12277,2022-09-28 12:10:38 PM,,PegboardData,,,LeftControllerPosition,-0.8438345193862915,-0.3619767725467682,0.1071259155869484
12277,2022-09-28 12:10:38 PM,,PegboardData,,,RightControllerPosition,0.10315527021884918,-0.2309480458498001,0.4471295177936554
12361,2022-09-28 12:10:38 PM,,PegboardData,,,LeftControllerPosition,-0.8438344597816467,-0.3619765639305115,0.10712610185146332
12361,2022-09-28 12:10:38 PM,,PegboardData,,,RightControllerPosition,0.10291072726249695,-0.21539969742298126,0.4510059356689453
12444,2022-09-28 12:10:38 PM,,PegboardData,,,LeftControllerPosition,-0.8438345193862915,-0.3619767725467682,0.1071259155869484
12444,2022-09-28 12:10:38 PM,,PegboardData,,,RightControllerPosition,0.10426422953605652,-0.19461695849895477,0.4652344286441803
12528,2022-09-28 12:10:38 PM,,PegboardData,,,LeftControllerPosition,-0.8438344597816467,-0.361976683139801,0.10712604224681854
12528,2022-09-28 12:10:38 PM,,PegboardData,,,RightControllerPosition,0.10467484593391418,-0.1767594963312149,0.4797232747077942
12612,2022-09-28 12:10:39 PM,,PegboardData,,,LeftControllerPosition,-0.843834400177002,-0.36197665333747864,0.10712619870901108
12612,2022-09-28 12:10:39 PM,,PegboardData,,,RightControllerPosition,0.10451842099428177,-0.1705881506204605,0.4928421080112457
12679,2022-09-28 12:10:39 PM,,PegboardData,,,LeftControllerPosition,-0.8438344597816467,-0.3619765639305115,0.10712609440088272
12679,2022-09-28 12:10:39 PM,,PegboardData,,,RightControllerPosition,0.10374128073453903,-0.17312200367450714,0.5040936470031738
12762,2022-09-28 12:10:39 PM,,PegboardData,,,LeftControllerPosition,-0.8438345193862915,-0.3619765341281891,0.1071259155869484
12762,2022-09-28 12:10:39 PM,,PegboardData,,,RightControllerPosition,0.10205846279859543,-0.17551104724407196,0.5126481652259827
12845,2022-09-28 12:10:39 PM,,PegboardData,,,LeftControllerPosition,-0.8438345193862915,-0.361976683139801,0.10712582617998123
12845,2022-09-28 12:10:39 PM,,PegboardData,,,RightControllerPosition,0.10279224067926407,-0.17892315983772278,0.522548496723175
12929,2022-09-28 12:10:39 PM,,PegboardData,,,LeftControllerPosition,-0.8438344597816467,-0.3619767129421234,0.10712608695030212
12929,2022-09-28 12:10:39 PM,,PegboardData,,,RightControllerPosition,0.10542290657758713,-0.17917267978191376,0.5312507748603821
13012,2022-09-28 12:10:39 PM,,PegboardData,,,LeftControllerPosition,-0.8438344597816467,-0.3619767427444458,0.10712609440088272
13012,2022-09-28 12:10:39 PM,,PegboardData,,,RightControllerPosition,0.10864736884832382,-0.1766350269317627,0.5359086394309998
13096,2022-09-28 12:10:39 PM,,PegboardData,,,LeftControllerPosition,-0.843834400177002,-0.3619768023490906,0.1071261614561081
13096,2022-09-28 12:10:39 PM,,PegboardData,,,RightControllerPosition,0.1128893792629242,-0.17640744149684906,0.5421541333198547
13180,2022-09-28 12:10:39 PM,,PegboardData,,,LeftControllerPosition,-0.843834400177002,-0.36197662353515625,0.1071261614561081
13180,2022-09-28 12:10:39 PM,,PegboardData,,,RightControllerPosition,0.11570848524570465,-0.17704594135284424,0.5471096038818359
13263,2022-09-28 12:10:39 PM,,PegboardData,,,LeftControllerPosition,-0.843834400177002,-0.36197662353515625,0.1071261614561081
13263,2022-09-28 12:10:39 PM,,PegboardData,,,RightControllerPosition,0.11470106989145279,-0.1776149868965149,0.5498793125152588
13347,2022-09-28 12:10:39 PM,,PegboardData,,,LeftControllerPosition,-0.8438345789909363,-0.36197662353515625,0.10712575912475586
13347,2022-09-28 12:10:39 PM,,PegboardData,,,RightControllerPosition,0.11339446157217026,-0.17797088623046875,0.5527833104133606
13432,2022-09-28 12:10:39 PM,,PegboardData,,,LeftControllerPosition,-0.8438344597816467,-0.3619767427444458,0.10712609440088272
13432,2022-09-28 12:10:39 PM,,PegboardData,,,RightControllerPosition,0.11362382769584656,-0.17934787273406982,0.5570358037948608
13514,2022-09-28 12:10:39 PM,,PegboardData,,,LeftControllerPosition,-0.8438344597816467,-0.3619767427444458,0.10712609440088272
13514,2022-09-28 12:10:39 PM,,PegboardData,,,RightControllerPosition,0.11373725533485413,-0.18193785846233368,0.5589101314544678
13597,2022-09-28 12:10:40 PM,,PegboardData,,,LeftControllerPosition,-0.843834400177002,-0.3619767725467682,0.1071261316537857
13597,2022-09-28 12:10:40 PM,,PegboardData,,,RightControllerPosition,0.1142185851931572,-0.18550419807434082,0.5619419813156128
13683,2022-09-28 12:10:40 PM,,PegboardData,,,LeftControllerPosition,-0.843834400177002,-0.36197683215141296,0.10712617635726929
13683,2022-09-28 12:10:40 PM,,PegboardData,,,RightControllerPosition,0.113654725253582,-0.18891091644763947,0.5652809143066406
13766,2022-09-28 12:10:40 PM,,PegboardData,,,LeftControllerPosition,-0.8438344597816467,-0.36197686195373535,0.10712601244449615
13766,2022-09-28 12:10:40 PM,,PegboardData,,,RightControllerPosition,0.11253415048122406,-0.19184067845344543,0.5659382939338684
13852,2022-09-28 12:10:40 PM,,PegboardData,,,LeftControllerPosition,-0.8438344597816467,-0.36197662353515625,0.10712599754333496
13852,2022-09-28 12:10:40 PM,,PegboardData,,,RightControllerPosition,0.11221971362829208,-0.19405865669250488,0.5641757249832153
13932,2022-09-28 12:10:40 PM,,PegboardData,,,LeftControllerPosition,-0.8438344597816467,-0.3619769215583801,0.10712602734565735
13932,2022-09-28 12:10:40 PM,,PegboardData,,,RightControllerPosition,0.1129712462425232,-0.1938195675611496,0.5572967529296875
14014,2022-09-28 12:10:40 PM,,PegboardData,,,LeftControllerPosition,-0.8438345193862915,-0.3619769513607025,0.10712581127882004
14014,2022-09-28 12:10:40 PM,,PegboardData,,,RightControllerPosition,0.11167146265506744,-0.1936282068490982,0.5466523766517639
14097,2022-09-28 12:10:40 PM,,PegboardData,,,LeftControllerPosition,-0.8438344597816467,-0.361976683139801,0.10712604969739914
14097,2022-09-28 12:10:40 PM,,PegboardData,,,RightControllerPosition,0.11286739259958267,-0.1892443597316742,0.5340041518211365
14181,2022-09-28 12:10:40 PM,,PegboardData,,,LeftControllerPosition,-0.8438344597816467,-0.361976683139801,0.10712604969739914
14181,2022-09-28 12:10:40 PM,,PegboardData,,,RightControllerPosition,0.11554813385009766,-0.18496282398700714,0.5194663405418396
14267,2022-09-28 12:10:40 PM,,PegboardData,,,LeftControllerPosition,-0.8438344597816467,-0.3619765639305115,0.10712609440088272
14267,2022-09-28 12:10:40 PM,,PegboardData,,,RightControllerPosition,0.11616344749927521,-0.18452569842338562,0.49648767709732056
14350,2022-09-28 12:10:40 PM,,PegboardData,,,LeftControllerPosition,-0.843834400177002,-0.36197665333747864,0.10712619125843048
14350,2022-09-28 12:10:40 PM,,PegboardData,,,RightControllerPosition,0.11519775539636612,-0.1892310380935669,0.47811654210090637
14434,2022-09-28 12:10:40 PM,,PegboardData,,,LeftControllerPosition,-0.8438344597816467,-0.36197662353515625,0.10712599009275436
14434,2022-09-28 12:10:40 PM,,PegboardData,,,RightControllerPosition,0.11276095360517502,-0.19751636683940887,0.4585086405277252
14517,2022-09-28 12:10:40 PM,,PegboardData,,,LeftControllerPosition,-0.8438344597816467,-0.3619765043258667,0.10712604224681854
